time,commit,dataset,experiment,variant,seq_model,order_mode,seed,seq_len,accuracy,precision,recall,f1,mcc,auc,best_dev_f1
2026-09-06T16:58:02,02f1db0,TwiBot-20,diagnose_order,keep,transformer,keep,577,32,0.6880811496196112,0.7019374068554396,0.7359375,0.7185354691075515,0.36973023347077183,0.7707009668508289,0.7581065970928066
2026-09-06T16:58:31,02f1db0,TwiBot-20,diagnose_order,keep,transformer,keep,999,32,0.7125950972104819,0.6968503937007874,0.8296875,0.7574893009985735,0.42077143672083234,0.7905012661141805,0.7610307094952348
2026-09-06T16:58:56,02f1db0,TwiBot-20,diagnose_order,keep,transformer,keep,8128,32,0.7185122569737954,0.7183499288762447,0.7890625,0.7520476545048399,0.4307141258152564,0.7822341160220994,0.7586710478276744
2026-09-06T16:59:20,02f1db0,TwiBot-20,diagnose_order,shuffle,transformer,shuffle,42,32,0.7041420118343196,0.7036516853932584,0.7828125,0.7411242603550295,0.40131900330191994,0.7696420349907919,0.7589516426725729
2026-09-06T16:59:52,02f1db0,TwiBot-20,diagnose_order,shuffle,transformer,shuffle,123,32,0.7007607776838546,0.6911764705882353,0.8078125,0.7449567723342939,0.39519390715014363,0.7765509898710866,0.756833510827121
2026-09-06T17:00:19,02f1db0,TwiBot-20,diagnose_order,shuffle,transformer,shuffle,456,32,0.6906170752324599,0.6788511749347258,0.8125,0.7396870554765291,0.37493817528266127,0.778978188305709,0.7603129445234709
2026-09-06T17:00:48,02f1db0,TwiBot-20,diagnose_order,shuffle,transformer,shuffle,789,32,0.6889264581572274,0.6725888324873096,0.828125,0.742296918767507,0.37298108409864456,0.7691643646408839,0.757700205338809
2026-09-06T17:01:17,02f1db0,TwiBot-20,diagnose_order,shuffle,transformer,shuffle,2024,32,0.6990701606086221,0.6873350923482849,0.8140625,0.7453505007153076,0.39218501228444713,0.7789249539594842,0.7512437810945274
2026-09-06T17:01:43,02f1db0,TwiBot-20,diagnose_order,shuffle,transformer,shuffle,7,32,0.7117497886728656,0.7050754458161865,0.803125,0.7509130752373996,0.4172352435940428,0.7850454650092081,0.7507163323782235
2026-09-06T17:02:08,02f1db0,TwiBot-20,diagnose_order,shuffle,transformer,shuffle,13,32,0.702451394759087,0.6994459833795014,0.7890625,0.7415565345080763,0.39792494416655777,0.7751453153775323,0.7621097954790097
2026-09-06T17:02:41,02f1db0,TwiBot-20,diagnose_order,shuffle,transformer,shuffle,99,32,0.7176669484361792,0.7125,0.8015625,0.7544117647058823,0.42918164663080544,0.7832038443830571,0.7525622254758418
2026-09-06T17:03:19,02f1db0,TwiBot-20,diagnose_order,shuffle,transformer,shuffle,2025,32,0.7193575655114116,0.7005208333333334,0.840625,0.7642045454545454,0.4354875245073425,0.7811953268876611,0.758401131941988
2026-09-06T17:03:53,02f1db0,TwiBot-20,diagnose_order,shuffle,transformer,shuffle,314,32,0.6897717666948436,0.6670746634026927,0.8515625,0.7481125600549073,0.3780087747510881,0.7777595534069981,0.7581743869209809
2026-09-06T17:04:24,02f1db0,TwiBot-20,diagnose_order,shuffle,transformer,shuffle,1618,32,0.7049873203719358,0.6872586872586872,0.834375,0.7537050105857446,0.4060425406776287,0.781083103130755,0.760778859527121
2026-09-06T17:04:49,02f1db0,TwiBot-20,diagnose_order,shuffle,transformer,shuffle,271,32,0.6880811496196112,0.6721728081321474,0.8265625,0.7414155571128241,0.37109647412516306,0.7813852440147331,0.7645238913716054
2026-09-06T17:05:15,02f1db0,TwiBot-20,diagnose_order,shuffle,transformer,shuffle,577,32,0.7142857142857143,0.7233727810650887,0.7640625,0.743161094224924,0.4226007572347059,0.782613950276243,0.7626745040411462
2026-09-06T17:05:32,02f1db0,TwiBot-20,diagnose_order,shuffle,transformer,shuffle,999,32,0.6906170752324599,0.6902777777777778,0.7765625,0.7308823529411764,0.37357098248724,0.7804529235727441,0.7549857549857549
2026-09-06T17:05:57,02f1db0,TwiBot-20,diagnose_order,shuffle,transformer,shuffle,8128,32,0.6965342349957735,0.682230869001297,0.821875,0.7455705173635719,0.38771343758371074,0.7732418278084714,0.7611052815669814
2026-09-06T17:06:15,02f1db0,TwiBot-20,diagnose_order,reverse,transformer,reverse,42,32,0.7109044801352493,0.7002688172043011,0.8140625,0.7528901734104047,0.4160894652205154,0.7829074585635358,0.7562366357804704
2026-09-06T17:06:33,02f1db0,TwiBot-20,diagnose_order,reverse,transformer,reverse,123,32,0.6914623837700761,0.6687116564417178,0.8515625,0.7491408934707904,0.3814072105944211,0.775310773480663,0.7651821862348178
2026-09-06T17:06:56,02f1db0,TwiBot-20,diagnose_order,reverse,transformer,reverse,456,32,0.7041420118343196,0.7126099706744868,0.759375,0.735249621785174,0.4018066331765068,0.7763725828729282,0.7532956685499058
2026-09-06T17:07:21,02f1db0,TwiBot-20,diagnose_order,reverse,transformer,reverse,789,32,0.6813186813186813,0.6718954248366014,0.803125,0.7316725978647687,0.35536143940321063,0.7586412292817679,0.7547038327526132
2026-09-06T17:07:42,02f1db0,TwiBot-20,diagnose_order,reverse,transformer,reverse,2024,32,0.724429416737109,0.7012820512820512,0.8546875,0.7704225352112676,0.4474879902946554,0.7858396639042358,0.7563083304528171
2026-09-06T17:08:02,02f1db0,TwiBot-20,diagnose_order,reverse,transformer,reverse,7,32,0.7100591715976331,0.7076923076923077,0.790625,0.7468634686346863,0.41347295051335653,0.789117173112339,0.7525325615050651
2026-09-06T17:08:26,02f1db0,TwiBot-20,diagnose_order,reverse,transformer,reverse,13,32,0.7092138630600169,0.7067039106145251,0.790625,0.7463126843657817,0.4117487770992151,0.7779724907918969,0.7527807678507356
2026-09-06T17:08:43,02f1db0,TwiBot-20,diagnose_order,reverse,transformer,reverse,99,32,0.6973795435333897,0.680306905370844,0.83125,0.7482419127988749,0.3903971005565915,0.768957182320442,0.7581427581427581
2026-09-06T17:09:00,02f1db0,TwiBot-20,diagnose_order,reverse,transformer,reverse,2025,32,0.7134404057480981,0.7171717171717171,0.7765625,0.7456864216054013,0.42044177324156623,0.7813881215469614,0.753054424287301
2026-09-06T17:09:18,02f1db0,TwiBot-20,diagnose_order,reverse,transformer,reverse,314,32,0.6796280642434489,0.667953667953668,0.8109375,0.7325335215243473,0.3524489844651019,0.7689111418047881,0.7525987525987526
2026-09-06T17:09:36,02f1db0,TwiBot-20,diagnose_order,reverse,transformer,reverse,1618,32,0.7142857142857143,0.7138810198300283,0.7875,0.7488855869242199,0.42207700297362916,0.774059046961326,0.756160353070982
2026-09-06T17:09:57,02f1db0,TwiBot-20,diagnose_order,reverse,transformer,reverse,271,32,0.694843617920541,0.6823529411764706,0.815625,0.7430604982206406,0.3837514772424501,0.7752877532228362,0.7603363700070077
2026-09-06T17:10:18,02f1db0,TwiBot-20,diagnose_order,reverse,transformer,reverse,577,32,0.6880811496196112,0.6944045911047346,0.75625,0.7240089753178759,0.3686707088006005,0.7661544659300183,0.7576090942427576
2026-09-06T17:10:37,02f1db0,TwiBot-20,diagnose_order,reverse,transformer,reverse,999,32,0.7193575655114116,0.7075471698113207,0.8203125,0.7597684515195369,0.4335322108089694,0.790832182320442,0.7559842801000357
2026-09-06T17:10:58,02f1db0,TwiBot-20,diagnose_order,reverse,transformer,reverse,8128,32,0.6754015215553677,0.6632653061224489,0.8125,0.7303370786516854,0.3439368216437906,0.7672767034990793,0.7575233483223798
2026-09-06T17:11:06,02f1db0,TwiBot-20,diagnose_order,bag,bag,keep,42,32,0.6745562130177515,0.6753782668500687,0.7671875,0.7183613752743233,0.34049979762423993,0.7287954650092081,0.728992360858494
2026-09-06T17:11:13,02f1db0,TwiBot-20,diagnose_order,bag,bag,keep,123,32,0.6584953508030431,0.649746192893401,0.8,0.7170868347338936,0.30823616517146973,0.7257280156537753,0.7320169252468265
2026-09-06T17:11:22,02f1db0,TwiBot-20,diagnose_order,bag,bag,keep,456,32,0.6745562130177515,0.6632522407170295,0.809375,0.729064039408867,0.34195831606315175,0.7327578268876611,0.7378846834099753
2026-09-06T17:11:37,02f1db0,TwiBot-20,diagnose_order,bag,bag,keep,789,32,0.6914623837700761,0.6923076923076923,0.7734375,0.7306273062730627,0.37531266806232666,0.7460692909760589,0.7396171903214157
2026-09-06T17:11:47,02f1db0,TwiBot-20,diagnose_order,bag,bag,keep,2024,32,0.6745562130177515,0.6645161290322581,0.8046875,0.7279151943462897,0.3416238647723038,0.7364986187845304,0.7343804537521815
2026-09-06T17:11:56,02f1db0,TwiBot-20,diagnose_order,bag,bag,keep,7,32,0.6694843617920541,0.6649006622516557,0.784375,0.7197132616487455,0.33023944872611954,0.7347605893186003,0.7320214669051879
2026-09-06T17:12:05,02f1db0,TwiBot-20,diagnose_order,bag,bag,keep,13,32,0.6745562130177515,0.6671035386631717,0.7953125,0.7255880256593015,0.34108959695445284,0.7348267725598526,0.7342756183745583
2026-09-06T17:12:16,02f1db0,TwiBot-20,diagnose_order,bag,bag,keep,99,32,0.6880811496196112,0.6868965517241379,0.778125,0.7296703296703296,0.36836951582072086,0.7417558701657458,0.7345454545454545
2026-09-06T17:12:24,02f1db0,TwiBot-20,diagnose_order,bag,bag,keep,2025,32,0.6770921386306001,0.6666666666666666,0.80625,0.7298444130127298,0.3469225488817647,0.7341764502762431,0.7327647476901208
2026-09-06T17:12:32,02f1db0,TwiBot-20,diagnose_order,bag,bag,keep,314,32,0.6796280642434489,0.6785225718194254,0.775,0.7235594456601021,0.3509670196753565,0.7399487799263352,0.7317773788150808
2026-09-06T17:12:40,02f1db0,TwiBot-20,diagnose_order,bag,bag,keep,1618,32,0.6661031276415892,0.6618229854689565,0.7828125,0.7172512526843235,0.32321883528111817,0.729934967771639,0.731637405947689
2026-09-06T17:12:55,02f1db0,TwiBot-20,diagnose_order,bag,bag,keep,271,32,0.6973795435333897,0.6985915492957746,0.775,0.7348148148148148,0.3874657868923089,0.7514502762430939,0.7410909090909091
2026-09-06T17:13:02,02f1db0,TwiBot-20,diagnose_order,bag,bag,keep,577,32,0.6635672020287405,0.6551282051282051,0.7984375,0.719718309859155,0.31863410471802794,0.7295407458563535,0.7331688403242862
2026-09-06T17:13:11,02f1db0,TwiBot-20,diagnose_order,bag,bag,keep,999,32,0.6796280642434489,0.6742323097463284,0.7890625,0.7271418286537077,0.3512438348904335,0.7367058011049724,0.7317596566523605
2026-09-06T17:13:19,02f1db0,TwiBot-20,diagnose_order,bag,bag,keep,8128,32,0.6669484361792054,0.662269129287599,0.784375,0.7181688125894135,0.325008202417903,0.7299378453038675,0.7318634423897582
